Hr,Min,SW_down_Wm-2,SW_up_Wm-2,LW_down_Wm-2,LW_up_Wm-2,PAR_umolm-2s-1,Pressure_kPa,AirT_degreesC,RH_%,AccumlatedPrecip_mm
16.0000,4.00000,885.343,133.258,-100.125,3.39542,1708.00,95.6400,17.2800,52.4100,0.00000
16.0000,5.00000,887.693,134.353,-101.035,2.72332,1710.00,95.6400,17.5700,51.1600,0.00000
16.0000,6.00000,887.379,134.140,-101.150,3.06267,1711.00,95.6400,17.6100,50.7500,0.00000
16.0000,7.00000,886.954,134.114,-102.130,2.88865,1711.00,95.6500,17.7700,50.2200,0.00000
16.0000,8.00000,887.749,134.034,-102.192,2.40816,1715.00,95.6400,17.6500,48.3800,0.00000
16.0000,9.00000,889.289,133.353,-102.258,3.37516,1718.00,95.6400,17.6100,49.4600,0.00000
16.0000,10.0000,890.813,133.623,-102.151,2.73354,1720.00,95.6500,17.6300,49.3400,0.00000
16.0000,11.0000,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
16.0000,12.0000,891.006,133.769,-101.863,2.05786,1722.00,95.6400,17.7200,49.3800,0.00000
16.0000,13.0000,891.962,133.522,-101.690,1.70585,1724.00,95.6400,17.7300,49.3700,0.00000
16.0000,14.0000,894.337,133.461,-100.992,2.19806,1730.00,95.6400,17.6700,49.5400,0.00000
16.0000,15.0000,895.417,133.839,-100.828,2.46534,1732.00,95.6400,17.7800,51.1700,0.00000
16.0000,16.0000,894.017,134.107,-100.858,2.66546,1731.00,95.6500,17.9600,52.1000,0.00000
16.0000,17.0000,896.206,134.284,-101.311,1.35724,1737.00,95.6400,17.7800,49.9600,0.00000
16.0000,18.0000,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
16.0000,19.0000,894.458,133.908,-101.388,1.32106,1735.00,95.6400,17.6200,50.8700,0.00000
16.0000,20.0000,896.172,134.012,-101.706,1.55411,1740.00,95.6400,17.6200,50.4700,0.00000
16.0000,21.0000,897.791,134.600,-101.850,2.37794,1740.00,95.6400,17.7800,51.5200,0.00000
16.0000,22.0000,901.354,135.465,-101.729,-0.283447,1745.00,95.6400,17.8700,47.2100,0.00000
16.0000,23.0000,904.878,134.687,-101.323,1.41033,1752.00,95.6400,17.6500,48.8200,0.00000
16.0000,24.0000,909.058,136.411,-101.406,2.66054,1759.00,95.6500,17.7100,47.4800,0.00000
16.0000,25.0000,907.383,136.120,-101.110,3.31204,1756.00,95.6400,17.7200,48.2800,0.00000
16.0000,26.0000,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
16.0000,27.0000,908.060,136.305,-100.482,2.91760,1757.00,95.6400,17.8000,48.5000,0.00000
16.0000,28.0000,909.892,136.626,-100.279,2.85838,1760.00,95.6400,17.9500,48.1700,0.00000
16.0000,29.0000,909.563,136.706,-99.9713,2.21065,1760.00,95.6400,17.9600,47.5100,0.00000
16.0000,30.0000,912.370,137.116,-100.084,4.16818,1765.00,95.6400,18.0000,48.5100,0.00000
16.0000,31.0000,915.474,138.379,-100.805,3.54008,1766.00,95.6400,18.1700,47.4900,0.00000
16.0000,32.0000,914.395,138.113,-101.290,2.54451,1765.00,95.6400,18.0900,47.2000,0.00000
16.0000,33.0000,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
16.0000,34.0000,914.542,138.049,-101.184,2.95088,1766.00,95.6500,18.1400,47.2900,0.00000
16.0000,35.0000,915.441,138.263,-100.582,1.57408,1770.00,95.6400,17.9800,46.8900,0.00000
16.0000,36.0000,914.969,137.978,-100.112,1.43662,1770.00,95.6400,17.7100,46.5200,0.00000
16.0000,37.0000,915.030,137.517,-99.6532,2.57350,1771.00,95.6400,17.6100,47.4100,0.00000
16.0000,38.0000,915.452,137.890,-99.3616,3.31415,1772.00,95.6400,17.6400,47.8600,0.00000
16.0000,39.0000,917.293,138.052,-98.7893,3.70128,1776.00,95.6300,17.6700,48.5800,0.00000
16.0000,40.0000,918.928,138.684,-99.4290,4.57068,1780.00,95.6300,17.9400,47.3200,0.00000
16.0000,41.0000,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
16.0000,42.0000,918.520,138.528,-99.5658,3.36551,1780.00,95.6400,17.9100,46.5800,0.00000
16.0000,43.0000,918.841,138.108,-99.4084,4.80492,1782.00,95.6400,17.9100,48.2400,0.00000
16.0000,44.0000,918.933,138.138,-100.333,5.62510,1783.00,95.6300,18.1400,48.4100,0.00000
16.0000,45.0000,918.384,138.581,-100.913,5.89758,1781.00,95.6200,18.3200,48.7500,0.00000
16.0000,46.0000,919.202,138.775,-101.335,3.26557,1785.00,95.6300,18.2700,46.2700,0.00000
16.0000,47.0000,923.325,139.026,-100.850,3.33203,1791.00,95.6200,18.3400,47.1100,0.00000
16.0000,48.0000,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
16.0000,49.0000,925.933,139.570,-101.691,3.49012,1791.00,95.6200,18.5000,44.6800,0.00000
16.0000,50.0000,927.478,139.951,-101.393,4.13318,1793.00,95.6200,18.5400,47.0800,0.00000
16.0000,51.0000,927.668,140.408,-102.463,4.18754,1795.00,95.6300,18.8900,46.5400,0.00000
16.0000,52.0000,929.892,140.398,-103.246,2.84528,1802.00,95.6300,18.8200,44.6200,0.00000
16.0000,53.0000,930.695,139.636,-102.782,3.17389,1807.00,95.6200,18.6500,46.7300,0.00000
16.0000,54.0000,931.461,140.326,-103.534,0.966249,1805.00,95.6300,18.8200,45.0400,0.00000
16.0000,55.0000,931.789,139.655,-102.901,0.305418,1807.00,95.6300,18.4700,44.7100,0.00000
16.0000,56.0000,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
16.0000,57.0000,932.558,138.794,-102.254,2.26149,1812.00,95.6300,18.3300,45.6900,0.00000
16.0000,58.0000,932.112,139.038,-101.815,0.932766,1809.00,95.6300,18.3400,45.0900,0.00000
16.0000,59.0000,932.806,139.955,-101.739,2.17462,1808.00,95.6300,18.3100,43.5200,0.00000
17.0000,0.00000,933.045,140.023,-100.987,2.02761,1811.00,95.6300,18.2300,44.5100,0.00000
17.0000,1.00000,938.142,140.809,-100.280,0.968562,1822.00,95.6300,18.0600,43.6800,0.00000
17.0000,2.00000,873.003,131.276,-100.366,3.48686,1725.00,95.6200,18.4500,47.0000,0.00000
17.0000,3.00000,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
17.0000,4.00000,945.153,142.723,-101.014,4.86447,1837.00,95.6300,18.7400,45.1700,0.00000
17.0000,5.00000,940.939,141.767,-101.471,3.96058,1830.00,95.6300,18.8400,45.4400,0.00000
17.0000,6.00000,936.980,141.046,-102.174,5.19093,1826.00,95.6300,19.0400,47.2300,0.00000
17.0000,7.00000,934.589,141.107,-102.732,5.54663,1817.00,95.6300,19.3900,48.2400,0.00000
17.0000,8.00000,936.198,142.308,-105.024,3.59454,1816.00,95.6400,19.6000,44.5900,0.00000
17.0000,9.00000,936.672,141.572,-105.581,2.83178,1818.00,95.6400,19.5700,43.1200,0.00000
17.0000,10.0000,939.284,141.354,-105.253,2.86612,1824.00,95.6300,19.5400,44.2900,0.00000
17.0000,11.0000,944.385,142.338,-104.804,0.449595,1836.00,95.6200,19.4500,42.5800,0.00000
17.0000,12.0000,945.449,142.101,-104.899,0.475152,1840.00,95.6300,19.2000,42.4100,0.00000
17.0000,13.0000,943.689,141.177,-104.869,-0.124498,1838.00,95.6200,18.9400,42.4400,0.00000
17.0000,14.0000,947.652,141.619,-104.120,1.65696,1849.00,95.6300,18.9800,44.7700,0.00000
17.0000,15.0000,952.053,142.640,-104.316,0.798966,1859.00,95.6200,19.0200,43.3200,0.00000
17.0000,16.0000,961.160,144.647,-103.105,1.30086,1870.00,95.6300,19.1100,45.4700,0.00000
17.0000,17.0000,878.372,131.582,-102.840,-0.172426,1674.00,95.6300,19.1700,42.6900,0.00000
17.0000,18.0000,952.699,143.244,-102.759,1.88320,1858.00,95.6300,19.0900,45.0800,0.00000
17.0000,19.0000,953.440,143.751,-103.166,1.06613,1854.00,95.6300,19.1300,43.1200,0.00000
17.0000,20.0000,948.108,142.862,-102.487,1.36052,1844.00,95.6200,18.8500,43.0300,0.00000
17.0000,21.0000,948.460,142.767,-102.288,2.56535,1850.00,95.6200,18.9300,45.9900,0.00000
17.0000,22.0000,947.903,141.914,-102.421,3.59407,1855.00,95.6200,19.2200,46.2000,0.00000
17.0000,23.0000,947.390,142.590,-102.967,3.31081,1850.00,95.6200,19.4800,45.5700,0.00000
17.0000,24.0000,946.528,142.349,-103.433,2.30939,1849.00,95.6100,19.6200,45.5300,0.00000
17.0000,25.0000,945.290,143.112,-103.376,1.44154,1840.00,95.6200,19.5900,43.8400,0.00000
17.0000,26.0000,951.563,144.421,-103.749,0.0125363,1850.00,95.6200,19.4000,41.6800,0.00000
17.0000,27.0000,957.094,144.903,-102.771,-0.824920,1857.00,95.6300,19.0100,40.2800,0.00000
17.0000,28.0000,944.221,142.618,-100.881,1.94083,1811.00,95.6200,18.8700,43.0200,0.00000
17.0000,29.0000,400.077,53.1157,-102.937,-2.22896,878.000,95.6200,19.1800,42.7400,0.00000
17.0000,30.0000,962.059,145.801,-99.5861,-1.70932,1906.00,95.6200,18.9000,40.1100,0.00000
17.0000,31.0000,975.348,148.602,-98.9996,3.11764,1893.00,95.6200,18.7400,41.8800,0.00000
17.0000,32.0000,1008.75,154.691,-97.1028,4.82426,1954.00,95.6200,18.8000,42.4800,0.00000
17.0000,33.0000,269.714,34.2784,-98.5086,-1.84138,537.700,95.6200,18.9400,42.7700,0.00000
17.0000,34.0000,950.755,144.501,-95.8250,0.00110453,1893.00,95.6200,18.9700,42.8100,0.00000
17.0000,35.0000,979.928,150.820,-95.9675,3.10599,1898.00,95.6200,18.8900,43.8400,0.00000
17.0000,36.0000,975.618,149.751,-96.2722,5.19495,1892.00,95.6100,19.1400,45.9400,0.00000
17.0000,37.0000,974.689,150.041,-98.1030,4.17143,1892.00,95.6100,19.4200,42.3900,0.00000
17.0000,38.0000,987.218,152.026,-96.8568,2.87978,1909.00,95.6100,19.2900,42.0600,0.00000
17.0000,39.0000,995.274,153.066,-94.4055,3.48713,1930.00,95.6100,19.0900,42.7000,0.00000
17.0000,40.0000,1001.27,155.458,-92.6505,2.33292,1926.00,95.6100,19.1600,42.4500,0.00000
17.0000,41.0000,1011.43,156.672,-90.5559,4.10617,1939.00,95.6000,19.2300,44.2400,0.00000
17.0000,42.0000,1014.83,157.648,-90.6531,4.41157,1948.00,95.6100,19.3500,42.5400,0.00000
17.0000,43.0000,1014.98,157.505,-92.1781,5.42255,1955.00,95.6100,19.4100,43.7600,0.00000
17.0000,44.0000,1002.76,156.408,-94.6204,4.27623,1935.00,95.6100,19.5500,42.3400,0.00000
17.0000,45.0000,999.731,154.726,-95.5315,2.69599,1932.00,95.6000,19.3400,41.2100,0.00000
17.0000,46.0000,712.162,104.994,-96.4306,0.424986,1370.00,95.6000,19.2700,41.3500,0.00000
17.0000,47.0000,480.062,66.6267,-96.6032,-4.32889,1025.00,95.6100,19.1000,41.1500,0.00000
17.0000,48.0000,995.464,154.230,-93.9223,2.12998,1933.00,95.6100,19.0300,42.5700,0.00000
17.0000,49.0000,997.220,154.939,-93.3748,3.93549,1936.00,95.6000,19.1200,42.9300,0.00000
17.0000,50.0000,1011.67,158.015,-91.5906,7.30326,1965.00,95.6000,19.3100,44.0700,0.00000
17.0000,51.0000,1036.26,163.276,-90.4821,8.41538,2006.00,95.6000,19.6400,45.0700,0.00000
17.0000,52.0000,1048.74,166.071,-90.5735,6.04661,2022.00,95.6000,19.8500,42.9300,0.00000
17.0000,53.0000,968.320,153.504,-91.0134,6.64194,1866.00,95.6000,19.9300,44.0100,0.00000
17.0000,54.0000,627.217,93.3203,-94.2524,-0.175598,1283.00,95.5900,20.0200,43.0900,0.00000
17.0000,55.0000,1023.26,161.805,-94.5002,2.79075,1975.00,95.6000,19.9000,41.7200,0.00000
17.0000,56.0000,1020.45,159.562,-94.1364,2.01074,1979.00,95.5900,19.5800,42.5500,0.00000
17.0000,57.0000,589.387,88.7933,-95.1584,0.853855,1157.00,95.5900,19.5800,43.8900,0.00000
17.0000,58.0000,291.261,38.5334,-94.2097,-7.38418,615.800,95.5900,19.4400,42.6100,0.00000
17.0000,59.0000,272.143,35.9586,-91.4303,-8.58871,570.900,95.5900,19.2000,43.3000,0.00000
18.0000,0.00000,970.346,152.032,-85.4923,-2.02055,1927.00,95.5800,19.2300,43.8800,0.00000
18.0000,1.00000,1094.50,175.637,-81.6361,4.57309,2099.00,95.5900,19.5200,44.1900,0.00000
18.0000,2.00000,1102.22,176.453,-79.7998,5.19298,2112.00,95.5900,19.6500,43.1900,0.00000
18.0000,3.00000,1074.72,171.773,-79.8695,5.08386,2032.00,95.5900,19.6800,42.4900,0.00000
18.0000,4.00000,1105.47,175.808,-80.1734,6.54901,2147.00,95.5900,19.7100,44.2700,0.00000
18.0000,5.00000,1086.22,172.280,-81.8386,6.22350,2075.00,95.5900,19.8300,42.3100,0.00000
18.0000,6.00000,1081.39,172.140,-83.2147,4.55249,2113.00,95.5900,19.6400,42.6100,0.00000
18.0000,7.00000,1093.89,174.749,-83.9305,5.32563,2113.00,95.5800,19.6700,42.3900,0.00000
18.0000,8.00000,1011.35,159.746,-85.2459,4.42543,1979.00,95.5800,19.5600,42.8700,0.00000
18.0000,9.00000,887.836,136.665,-86.5674,1.92660,1779.00,95.5800,19.6400,43.1000,0.00000
18.0000,10.0000,1074.53,171.510,-87.3116,4.94972,2067.00,95.5800,19.7700,42.9300,0.00000
18.0000,11.0000,1053.15,167.199,-88.7266,3.30192,2036.00,95.5700,19.5800,42.0900,0.00000
18.0000,12.0000,820.280,128.136,-90.5878,2.61930,1582.00,95.5800,19.5500,43.4000,0.00000
18.0000,13.0000,998.067,155.981,-89.3042,0.401419,1977.00,95.5800,19.5600,42.2900,0.00000
18.0000,14.0000,1063.16,168.503,-86.2987,4.61290,2060.00,95.5800,19.4900,44.1500,0.00000
18.0000,15.0000,1069.98,170.837,-84.2757,6.01102,2075.00,95.5800,19.7000,43.0300,0.00000
18.0000,16.0000,1012.54,161.415,-81.0235,5.66743,1982.00,95.5700,19.6500,42.7800,0.00000
18.0000,17.0000,640.572,99.7484,-77.9963,3.62710,1305.00,95.5700,19.6700,44.2000,0.00000
18.0000,18.0000,842.333,137.595,-74.4746,1.85384,1635.00,95.5700,19.8300,43.8900,0.00000
18.0000,19.0000,730.388,115.760,-74.4538,0.561216,1495.00,95.5700,19.8900,43.1400,0.00000
18.0000,20.0000,1056.10,169.491,-72.0266,3.40991,2053.00,95.5600,19.8200,44.1500,0.00000
18.0000,21.0000,1120.52,181.574,-72.7366,7.41198,2149.00,95.5700,20.1000,45.2700,0.00000
18.0000,22.0000,1137.13,184.946,-74.0349,9.11039,2187.00,95.5700,20.4100,45.3800,0.00000
18.0000,23.0000,1121.38,182.851,-74.3155,6.31374,2177.00,95.5800,20.5500,43.0400,0.00000
18.0000,24.0000,1116.47,181.163,-74.8584,4.25147,2137.00,95.5700,20.3800,42.0200,0.00000
18.0000,25.0000,1096.74,176.702,-75.2379,3.37509,2070.00,95.5700,20.1300,40.8800,0.00000
18.0000,26.0000,1016.51,159.887,-75.5335,3.57464,1948.00,95.5700,19.9300,42.8500,0.00000
18.0000,27.0000,1119.55,180.592,-76.2157,6.10631,2144.00,95.5700,20.2400,45.1100,0.00000
18.0000,28.0000,734.826,116.307,-81.9124,2.86860,1360.00,95.5700,20.4600,42.1100,0.00000
18.0000,29.0000,987.700,154.493,-83.9667,-1.15791,1950.00,95.5700,20.1200,41.9300,0.00000
18.0000,30.0000,1004.42,159.658,-88.6625,1.98606,1950.00,95.5700,19.8900,42.1000,0.00000
18.0000,31.0000,1017.00,159.996,-91.6837,2.76146,1972.00,95.5700,19.8300,42.7900,0.00000
18.0000,32.0000,999.390,156.815,-93.8237,2.49829,1943.00,95.5600,19.9600,42.6300,0.00000
18.0000,33.0000,996.478,156.431,-94.3255,3.62632,1941.00,95.5600,20.0500,43.9900,0.00000
18.0000,34.0000,1024.61,161.049,-93.4229,2.97045,1996.00,95.5700,20.0900,41.8400,0.00000
18.0000,35.0000,1064.81,168.290,-90.6483,3.90506,2064.00,95.5600,20.0600,43.0200,0.00000
18.0000,36.0000,1046.50,166.005,-91.0812,3.16941,2032.00,95.5600,20.1000,42.9900,0.00000
18.0000,37.0000,890.529,139.223,-93.6952,2.92627,1729.00,95.5600,20.2300,43.5200,0.00000
18.0000,38.0000,985.489,155.718,-95.7595,1.81439,1920.00,95.5700,20.3100,41.2200,0.00000
18.0000,39.0000,976.767,153.311,-96.6129,2.17262,1909.00,95.5600,19.8900,41.6600,0.00000
18.0000,40.0000,984.099,155.150,-95.1317,3.43987,1923.00,95.5600,19.9400,42.8100,0.00000
18.0000,41.0000,997.885,157.828,-92.4476,4.70876,1950.00,95.5600,20.1300,43.7800,0.00000
18.0000,42.0000,1022.37,163.643,-89.9854,5.16562,1989.00,95.5600,20.4400,42.9100,0.00000
18.0000,43.0000,951.995,152.673,-86.2989,2.91948,1785.00,95.5600,20.3600,41.2200,0.00000
18.0000,44.0000,920.179,143.831,-81.6002,1.20221,1815.00,95.5600,20.2400,42.1100,0.00000
18.0000,45.0000,844.036,134.063,-77.9227,2.85137,1628.00,95.5500,20.1600,42.7000,0.00000
18.0000,46.0000,962.669,156.689,-73.3107,1.60332,1851.00,95.5600,20.1200,42.0700,0.00000
18.0000,47.0000,279.044,41.1216,-71.6569,-4.94526,524.400,95.5600,19.9300,42.0800,0.00000
18.0000,48.0000,258.968,37.1162,-68.1801,-7.43895,513.500,95.5600,19.5600,43.4100,0.00000
18.0000,49.0000,254.580,37.6680,-66.2965,-7.18107,500.100,95.5600,19.5000,44.4800,0.00000
18.0000,50.0000,272.443,40.4798,-67.5677,-7.38833,530.500,95.5500,19.5100,43.6800,0.00000
18.0000,51.0000,302.196,43.8830,-70.7261,-6.71766,611.900,95.5500,19.3600,43.8900,0.00000
18.0000,52.0000,684.982,107.311,-72.6682,-2.84849,1402.00,95.5600,19.3500,45.6300,0.00000
18.0000,53.0000,1058.48,172.777,-75.4626,6.03764,2044.00,95.5500,19.5500,44.0300,0.00000
18.0000,54.0000,1028.37,167.514,-80.6242,7.37065,1981.00,95.5500,19.7500,43.3600,0.00000
18.0000,55.0000,1007.67,163.908,-84.1456,6.41475,1945.00,95.5500,19.8800,42.8200,0.00000
18.0000,56.0000,995.231,161.873,-85.7675,8.14128,1931.00,95.5500,20.1300,44.3000,0.00000
18.0000,57.0000,998.752,161.720,-86.3947,9.07197,1945.00,95.5500,20.3800,44.2800,0.00000
18.0000,58.0000,1009.97,164.487,-86.8724,7.67722,1960.00,95.5500,20.5700,43.2300,0.00000
18.0000,59.0000,815.305,132.165,-85.5888,6.42375,1512.00,95.5500,20.5900,44.4300,0.00000
19.0000,0.00000,598.476,93.0913,-81.6290,0.285954,1154.00,95.5500,20.5200,42.9500,0.00000
19.0000,1.00000,317.662,47.0795,-78.4251,-4.87332,616.700,95.5400,20.2200,43.0500,0.00000
19.0000,2.00000,454.703,68.5976,-75.3883,-5.20529,953.000,95.5400,20.0700,42.4100,0.00000
19.0000,3.00000,905.294,146.386,-74.2940,-0.523664,1815.00,95.5400,19.9700,43.3900,0.00000
19.0000,4.00000,1056.47,172.674,-77.3356,6.86048,2040.00,95.5500,20.1200,44.2000,0.00000
19.0000,5.00000,1033.05,168.129,-81.3455,6.44516,2002.00,95.5400,20.0600,43.3300,0.00000
19.0000,6.00000,959.204,156.867,-83.2414,4.32912,1888.00,95.5400,20.0700,45.4100,0.00000
19.0000,7.00000,753.015,117.457,-85.1242,2.00291,1483.00,95.5400,20.1900,45.0400,0.00000
19.0000,8.00000,1023.19,166.841,-85.0915,5.59992,1993.00,95.5400,20.3000,46.1900,0.00000
19.0000,9.00000,1012.24,164.290,-88.1299,6.01494,1968.00,95.5400,20.6000,44.8800,0.00000
19.0000,10.0000,988.655,160.283,-91.0037,5.23102,1921.00,95.5400,20.6100,43.8900,0.00000
19.0000,11.0000,963.840,155.484,-93.7011,4.92358,1877.00,95.5400,20.6500,44.9800,0.00000
19.0000,12.0000,948.569,153.184,-95.9502,5.80009,1851.00,95.5400,20.8500,45.9500,0.00000
19.0000,13.0000,941.003,152.130,-99.0741,3.18632,1838.00,95.5400,20.9300,42.3400,0.00000
19.0000,14.0000,937.612,150.791,-98.9757,0.626647,1831.00,95.5400,20.6900,41.5900,0.00000
19.0000,15.0000,938.443,150.027,-97.6946,2.69891,1837.00,95.5400,20.6000,42.1200,0.00000
19.0000,16.0000,947.479,153.004,-96.5713,3.44452,1854.00,95.5400,20.6200,42.3900,0.00000
19.0000,17.0000,962.761,156.515,-94.9316,1.49444,1883.00,95.5300,20.4500,40.3400,0.00000
19.0000,18.0000,909.808,146.561,-92.2527,1.09043,1792.00,95.5300,20.3500,41.7000,0.00000
19.0000,19.0000,942.233,154.808,-89.6828,2.27044,1848.00,95.5400,20.5800,40.9800,0.00000
19.0000,20.0000,646.121,103.852,-87.4698,-1.09107,1245.00,95.5300,20.3100,40.3600,0.00000
19.0000,21.0000,284.328,40.7238,-83.7411,-5.59220,540.700,95.5300,20.2000,42.4900,0.00000
19.0000,22.0000,339.879,50.5840,-79.6558,-7.84320,692.600,95.5300,20.1100,42.5900,0.00000
19.0000,23.0000,341.603,56.6792,-76.2982,-6.04376,689.500,95.5400,19.8800,41.9500,0.00000
19.0000,24.0000,234.091,33.3855,-74.9491,-7.05007,477.600,95.5400,19.7600,45.4600,0.00000
19.0000,25.0000,765.838,125.718,-73.3259,-2.33157,1563.00,95.5300,19.9000,43.3800,0.00000
19.0000,26.0000,1024.41,170.180,-75.1212,7.10609,1972.00,95.5400,20.0000,44.5900,0.00000
19.0000,27.0000,1016.24,168.433,-78.7063,6.54245,1964.00,95.5300,20.2200,42.3300,0.00000
19.0000,28.0000,1002.07,166.011,-79.9789,4.63219,1937.00,95.5300,20.3000,42.7400,0.00000
19.0000,29.0000,998.802,165.719,-82.1777,7.07176,1929.00,95.5300,20.6500,42.2600,0.00000
19.0000,30.0000,1011.03,168.406,-82.6419,6.25659,1958.00,95.5200,20.8600,40.4000,0.00000
19.0000,31.0000,1019.51,169.575,-82.4713,7.15923,1982.00,95.5200,21.0500,40.9700,0.00000
19.0000,32.0000,1021.91,170.667,-82.0849,2.28801,1971.00,95.5200,20.9500,38.2100,0.00000
19.0000,33.0000,399.564,63.3296,-80.0039,-1.19216,758.400,95.5200,20.7000,40.6400,0.00000
19.0000,34.0000,262.009,38.4454,-76.9674,-7.53963,522.400,95.5200,20.4900,40.9500,0.00000
19.0000,35.0000,679.163,110.187,-74.0004,-4.69009,1373.00,95.5200,20.2200,41.5200,0.00000
19.0000,36.0000,650.196,104.565,-73.6195,0.0656233,1267.00,95.5300,20.1500,42.6600,0.00000
19.0000,37.0000,962.940,161.513,-72.9453,2.48071,1883.00,95.5300,20.2800,41.6400,0.00000
19.0000,38.0000,1033.35,173.080,-74.3674,4.14134,2012.00,95.5300,20.1000,41.2100,0.00000
19.0000,39.0000,1013.06,168.974,-79.1789,5.64247,1962.00,95.5300,20.2300,42.3600,0.00000
19.0000,40.0000,979.084,163.259,-84.1350,4.91127,1906.00,95.5300,20.4400,42.2300,0.00000
19.0000,41.0000,961.104,161.276,-88.4815,4.53029,1868.00,95.5300,20.5900,41.9300,0.00000
19.0000,42.0000,955.341,160.460,-89.2036,2.43644,1846.00,95.5200,20.5500,40.2200,0.00000
19.0000,43.0000,888.979,147.712,-87.6900,3.33585,1689.00,95.5300,20.3400,41.6000,0.00000
19.0000,44.0000,381.888,58.5134,-85.9961,-2.93592,769.500,95.5300,20.4600,42.4900,0.00000
19.0000,45.0000,411.088,63.8390,-80.1758,-5.19585,825.000,95.5300,20.4800,42.7400,0.00000
19.0000,46.0000,429.661,65.1401,-76.8519,-5.50223,880.000,95.5300,20.4100,43.3300,0.00000
19.0000,47.0000,824.342,134.477,-76.8978,-0.265886,1623.00,95.5200,20.4200,43.6100,0.00000
19.0000,48.0000,940.086,157.251,-78.9970,3.30926,1839.00,95.5300,20.4800,43.6200,0.00000
19.0000,49.0000,973.634,163.229,-82.4477,6.94493,1894.00,95.5300,20.6900,44.5600,0.00000
19.0000,50.0000,940.430,158.682,-86.1841,5.20413,1825.00,95.5300,20.7400,42.4700,0.00000
19.0000,51.0000,919.531,155.135,-88.2056,3.74418,1776.00,95.5300,20.7000,42.5000,0.00000
19.0000,52.0000,551.536,86.0172,-89.0701,0.392511,1067.00,95.5400,20.7800,41.7100,0.00000
19.0000,53.0000,353.749,53.0691,-88.1166,-5.73997,746.100,95.5400,20.5500,40.2300,0.00000
19.0000,54.0000,806.082,132.066,-82.4088,-3.18698,1580.00,95.5300,20.2200,41.0600,0.00000
19.0000,55.0000,341.687,52.0515,-79.1387,-2.64776,643.400,95.5300,20.2300,43.5200,0.00000
19.0000,56.0000,209.165,30.5801,-71.8010,-7.70672,415.500,95.5400,20.2800,40.9500,0.00000
19.0000,57.0000,199.166,29.3867,-63.4529,-8.74323,392.300,95.5400,20.0600,41.2500,0.00000
19.0000,58.0000,186.154,28.1095,-56.7055,-9.11644,364.500,95.5300,19.8200,41.1300,0.00000
19.0000,59.0000,171.715,25.7719,-52.3606,-8.54190,334.200,95.5400,19.6400,41.4700,0.00000
20.0000,0.00000,162.766,25.3930,-48.7017,-8.13966,317.100,95.5400,19.5500,42.0100,0.00000
20.0000,1.00000,167.464,26.5858,-46.6716,-7.72885,331.500,95.5400,19.4800,42.9700,0.00000
20.0000,2.00000,176.197,28.5573,-46.3694,-7.08900,340.400,95.5400,19.4300,43.5600,0.00000
20.0000,3.00000,172.040,27.3379,-48.2844,-7.03751,335.000,95.5400,19.3700,44.5500,0.00000
20.0000,4.00000,187.867,29.3327,-52.0087,-6.61807,370.300,95.5400,19.3000,44.3100,0.00000
20.0000,5.00000,200.647,30.8495,-57.9504,-6.28052,400.100,95.5400,19.2900,44.8600,0.00000
20.0000,6.00000,266.348,41.6454,-64.8247,-5.74152,584.900,95.5300,19.2500,45.3500,0.00000
20.0000,7.00000,589.071,100.845,-69.6858,-1.09408,1159.00,95.5300,19.2300,45.1100,0.00000
20.0000,8.00000,900.834,156.519,-73.8047,5.44423,1757.00,95.5300,19.3300,45.2300,0.00000
20.0000,9.00000,904.441,157.462,-77.8598,8.03903,1755.00,95.5300,19.5400,45.1900,0.00000
20.0000,10.0000,707.152,121.286,-80.9876,5.70645,1371.00,95.5300,19.7800,44.5900,0.00000
20.0000,11.0000,463.436,75.2624,-82.3356,1.60020,916.000,95.5300,19.8800,44.2800,0.00000
20.0000,12.0000,695.302,116.808,-79.3107,1.38291,1403.00,95.5300,19.9300,44.5300,0.00000
20.0000,13.0000,449.747,73.6398,-76.5706,0.00779513,867.000,95.5300,19.8400,43.5600,0.00000
20.0000,14.0000,266.651,41.6887,-73.0444,-4.21159,520.900,95.5300,19.6500,43.4200,0.00000
20.0000,15.0000,243.989,37.7400,-69.2312,-5.07749,482.000,95.5200,19.5500,44.7600,0.00000
20.0000,16.0000,237.935,36.8761,-66.9802,-5.54252,467.500,95.5200,19.5500,45.4200,0.00000
20.0000,17.0000,265.919,41.8097,-65.7178,-5.29989,522.000,95.5300,19.4400,45.6400,0.00000
20.0000,18.0000,233.040,35.8268,-66.7977,-5.64095,464.900,95.5300,19.3800,45.9900,0.00000
